C,,,,,,
272,9,,Clever Communications ,不明 ,,
272,11,,Liffey Telecom ,营运中 ,,
,,,,,,
印度 - IN,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
404,1,Vodafone IN ,Haryana ,营运中 ,,
404,2,AirTel ,Punjab ,营运中 ,,
404,3,AirTel ,Himachal Pradesh ,营运中 ,,
404,4,IDEA ,Delhi & NCR ,营运中 ,,
404,5,Vodafone IN ,Gujarat ,营运中 ,,
404,7,IDEA ,Andhra Pradesh ,营运中 ,,
404,9,Reliance ,Assam ,营运中 ,,
404,10,AirTel ,Delhi & NCR ,营运中 ,,
404,11,Vodafone IN ,Delhi & NCR ,营运中 ,,
404,12,IDEA ,Haryana ,营运中 ,,
404,13,Vodafone IN ,Andhra Pradesh ,营运中 ,,
404,14,IDEA ,Punjab ,营运中 ,,
404,15,Vodafone IN ,Uttar Pradesh (East) ,营运中 ,,
404,17,AIRCEL ,West Bengal ,营运中 ,,
404,19,IDEA ,Kerala ,营运中 ,,
404,20,Vodafone IN ,Mumbai ,营运中 ,,
404,21,Loop Mobile ,Mumbai ,营运中 ,,
404,22,IDEA ,Maharashtra & Goa ,营运中 ,,
404,24,IDEA ,Gujarat ,营运中 ,,
404,25,AIRCEL ,Bihar ,营运中 ,,
404,27,Vodafone IN ,Maharashtra & Goa ,营运中 ,,
404,28,AIRCEL ,Orissa ,营运中 ,,
404,29,AIRCEL ,Assam ,营运中 ,,
404,30,Vodafone IN ,Kolkata ,营运中 ,,
404,31,AirTel ,Kolkata ,营运中 ,,
404,34,CellOne ,Haryana ,营运中 ,,
404,36,Reliance ,Bihar & Jharkhand ,营运中 ,,
404,37,Aircel ,Jammu & Kashmir ,营运中 ,,
404,38,CellOne ,Assam ,营运中 ,,
404,41,Aircel ,Chennai ,营运中 ,,
404,42,Aircel ,Tamil Nadu ,营运中 ,,
404,44,IDEA ,Karnataka ,营运中 ,,
404,45,Airtel ,Karnataka ,营运中 ,,
404,46,Vodafone IN ,Kerala ,营运中 ,,
404,48,Dishnet Wireless ,未知 ,营运中 ,,
404,49,Airtel ,Andhra Pradesh ,营运中 ,,
404,51,CellOne ,Himachal Pradesh ,营运中 ,,
404,52,Reliance ,Orissa ,营运中 ,,
404,53,CellOne ,Punjab ,营运中 ,,
404,54,CellOne ,Uttar Pradesh (West) ,营运中 ,,
404,55,CellOne ,Uttar Pradesh (East) ,营运中 ,,
404,56,IDEA ,Uttar Pradesh (West) ,营运中 ,,
404,57,CellOne ,Gujarat ,营运中 ,,
404,58,CellOne ,Madhya Pradesh & Chhattisgarh ,营运中 ,,
404,59,CellOne ,Rajasthan ,营运中 ,,
404,60,Vodafone IN ,Rajasthan ,营运中 ,,
404,62,CellOne ,Jammu & Kashmir ,营运中 ,,
404,64,CellOne ,Chennai ,营运中 ,,
404,66,CellOne ,Maharashtra & Goa ,营运中 ,,
404,67,Reliance GSM ,Madhya Pradesh & Chhattisgarh ,营运中 ,,
404,68,DOLPHIN ,Delhi & NCR ,营运中 ,,
404,69,DOLPHIN ,Mumbai ,营运中 ,,
404,71,CellOne ,Karnataka (Bangalore) ,营运中 ,,
404,72,CellOne ,Kerala ,营运中 ,,
404,74,CellOne ,West Bengal ,营运中 ,,
404,76,CellOne ,Orissa ,营运中 ,,
404,78,Idea Cellular Ltd ,Madhya Pradesh & Chattishgarh ,营运中 ,,
404,80,BSNL MOBILE ,Bharat Sanchar Nigam Limited ,营运中 ,,
404,81,CellOne ,Kolkata ,营运中 ,,
404,82,Idea ,Himachal Pradesh ,营运中 ,,
404,83,Reliance Smart GSM ,Kolkata ,营运中 ,,
404,84,Vodafone IN ,Chennai ,营运中 ,,
404,85,Reliance ,West Bengal ,营运中 ,,
404,86,Vodafone IN ,Karnataka ,营运中 ,,
404,87,Idea ,Rajisthan ,营运中 ,,
404,88,Vodafone IN ,Vodafone Punjab ,营运中 ,,
404,89,Idea ,Uttar Pradesh (East) ,营运中 ,,
404,90,AirTel ,Maharashtra & Goa ,营运中 ,,
404,91,AIRCEL ,Kolkata ,营运中 ,,
404,92,AirTel ,Mumbai ,营运中 ,,
404,927,Uninor ,Gujarat ,营运中 ,,
404,93,AirTel ,Madhya Pradesh ,营运中 ,,
404,96,AirTel ,Haryana ,营运中 ,,
,,,,,,
印度 - IN,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
405,1,Reliance ,Andhra Pradesh ,营运中 ,,
405,25,TATA Teleservice ,Andhra Pradesh ,营运中 ,,
405,26,TATA Teleservice ,Assam ,营运中 ,,
405,27,TATA Teleservice ,Bihar/Jharkhand ,营运中 ,,
405,29,TATA Teleservice ,Delhi ,营运中 ,,
405,3,Reliance ,Bihar ,营运中 ,,
405,30,TATA Teleservice ,Gujarat ,营运中 ,,
405,31,TATA Teleservice ,Haryana ,营运中 ,,
405,32,TATA Teleservice ,Himachal Pradesh ,营运中 ,,
405,33,TATA Teleservice ,Jammu & Kashmir ,营运中 ,,
405,34,TATA Teleservice ,Karnataka ,营运中 ,,
405,35,TATA Teleservice ,Kerala ,营运中 ,,
405,36,TATA Teleservice ,Kolkata ,营运中 ,,
405,37,TATA Teleservice ,Maharashtra & Goa ,营运中 ,,
405,38,TATA Teleservice ,Madhya Pradesh ,营运中 ,,
405,39,TATA Teleservice ,Mumbai ,营运中 ,,
405,4,Reliance ,Chennai ,营运中 ,,
405,41,TATA Teleservice ,Orissa ,营运中 ,,
405,42,TATA Teleservice ,Punjab ,营运中 ,,
405,43,TATA Teleservice ,Rajasthan ,营运中 ,,
405,44,TATA Teleservice ,Tamil Nadu including Chennai ,营运中 ,,
405,45,TATA Teleservice ,Uttar Pradesh (E) ,营运中 ,,
405,46,TATA Teleservice ,Uttar Pradesh (W) & Uttarkhand ,营运中 ,,
405,47,TATA Teleservice ,West Bengal ,营运中 ,,
405,5,Reliance ,Delhi & NCR ,营运中 ,,
405,9,Reliance ,Jammu & Kashmir ,营运中 ,,
405,10,Reliance ,Karnataka ,营运中 ,,
405,13,Reliance ,Maharashtra & Goa ,营运中 ,,
405,51,AirTel ,West Bengal ,营运中 ,,
405,52,AirTel ,Bihar & Jharkhand ,营运中 ,,
405,54,AirTel ,Uttar Pradesh (East) ,营运中 ,,
405,55,Airtel ,Jammu & Kashmir ,营运中 ,,
405,56,AirTel ,Assam ,营运中 ,,
405,66,Vodafone IN ,Uttar Pradesh (West) ,营运中 ,,
405,70,IDEA ,Bihar & Jharkhand ,营运中 ,,
405,750,Vodafone IN ,Jammu & Kashmir ,营运中 ,,
405,751,Vodafone IN ,Assam ,营运中 ,,
405,752,Vodafone IN ,Bihar & Jharkhand ,营运中 ,,
405,753,Vodafone IN ,Orissa ,营运中 ,,
405,754,Vodafone IN ,Himachal Pradesh ,营运中 ,,
405,755,Vodafone IN ,North East ,营运中 ,,
405,756,Vodafone IN ,Madhya Pradesh & Chhattisgarh ,营运中 ,,
405,799,IDEA ,Mumbai ,营运中 ,,
405,800,AIRCEL ,Delhi & NCR ,营运中 ,,
405,801,AIRCEL ,Andhra Pradesh ,营运中 ,,
405,802,AIRCEL ,Gujarat ,非营运中 ,,
405,803,AIRCEL ,Karnataka ,营运中 ,,
405,804,AIRCEL ,Maharashtra & Goa ,营运中 ,,
405,805,AIRCEL ,Mumbai ,营运中 ,,
405,806,AIRCEL ,Rajasthan ,营运中 ,,
405,807,AIRCEL ,Haryana ,非营运中 ,,
405,808,AIRCEL ,Madhya Pradesh ,非营运中 ,,
405,809,AIRCEL ,Kerala ,营运中 ,,
405,810,AIRCEL ,Uttar Pradesh (East) ,营运中 ,,
405,811,AIRCEL ,Uttar Pradesh (West) ,营运中 ,,
405,812,AIRCEL ,Punjab ,非营运中 ,,
405,818,Uninor ,Uttar Pradesh (West) ,营运中 ,,
405,819,Uninor ,Andhra Pradesh ,营运中 ,,
405,820,Uninor ,Karnataka ,营运中 ,,
405,821,Uninor ,Kerala ,营运中 ,,
405,822,Uninor ,Kolkata ,营运中 ,,
405,824,Videocon Datacom ,Assam ,计划/保留 ,,
405,827,Videocon Datacom ,Gujarat ,营运中 ,,
405,834,Videocon Datacom ,Madhya Pradesh ,计划/保留 ,,
405,844,Uninor ,Delhi & NCR ,非营运中 ,,
405,845,IDEA ,Assam ,营运中 ,,
405,848,IDEA ,Kolkata ,营运中 ,,
405,850,IDEA ,Orissa ,营运中 ,,
405,855,Loop Mobile ,Assam ,计划/保留 ,,
405,86,IDEA ,Jammu & Kashmir ,营运中 ,,
405,864,Loop Mobile ,Kolkata ,非营运中 ,,
405,865,Loop Mobile ,Madhya Pradesh ,计划/保留 ,,
405,875,Uninor ,Assam ,计划/保留 ,,
405,880,Uninor ,West Bengal ,营运中 ,,
405,881,S Tel ,Assam ,计划/保留 ,,
405,912,Etisalat DB(cheers) ,Andhra Pradesh ,计划/保留 ,,
405,913,Etisalat DB(cheers) ,Delhi & NCR ,计划/保留 ,,
405,914,Etisalat DB(cheers) ,Gujarat ,营运中 ,,
405,917,Etisalat DB(cheers) ,Kerala ,计划/保留 ,,
405,929,Uninor ,Maharashtra ,营运中 ,,
,,,,,,
伊拉克 - IQ,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
418,5,Asia Cell ,Asia Cell Telecommunications Company ,营运中 ,,
418,8,SanaTel ,,营运中 ,,
418,20,Zain ,Zain Iraq ,营运中 ,,
418,30,Zain ,Zain Iraq ,营运中 ,,
418,40,Korek ,Korek Telecom Ltd ,营运中 ,,
418,45,Mobitel ,Mobitel Co. Ltd. ,营运中 ,,
418,92,Omnnea ,Omnnea Wireless ,营运中 ,,
,,,,,,
伊朗 - IR,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
432,11,IR-MCI ,Mobile Communications Company of Iran ,营运中 ,,
432,14,TKC ,KFZO ,营运中 ,,
432,19,MTCE ,Mobile Telecommunications Company of Esfahan ,营运中 ,,
432,32,Taliya ,Rafsanjan Industrial Complex ,营运中 ,,
432,35,Irancell ,Irancell Telecommunications Services Company ,营运中 ,,
432,70,TCI ,Telephone Communications Company of Iran ,营运中 ,,
432,93,Iraphone ,Iraphone ,营运中 ,,
,,,,,,
冰岛 - IS,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
274,1,Síminn ,Iceland Telecom ,营运中 ,,
274,2,Vodafone ,Og fjarskipti hf ,营运中 ,,
274,3,Vodafone ,Vodafone Iceland ,营运中 ,,
274,4,Viking ,IMC Island ehf ,营运中 ,,
274,6,,Núll níu ehf ,计划/保留 ,,
274,7,IceCell ,IceCell ehf ,营运中 ,,
274,8,On-waves ,Iceland Telecom ,营运中 ,,
274,11,Nova ,Nova ehf ,营运中 ,,
274,12,Tal ,Tal hf ,营运中 ,,
,,,,,,
意大利 - IT,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
222,1,TIM ,Telecom Italia SpA ,营运中 ,,
222,2,Elsacom ,,非营运中 ,,
222,7,Noverca ,,营运中 ,,
222,10,Vodafone ,Vodafone Omnitel N.V. ,营运中 ,,
222,30,RFI ,Rete Ferroviaria Italiana ,营运中 ,,
222,77,IPSE 2000 ,,非营运中 ,,
222,88,Wind ,Wind Telecomunicazioni SpA ,营运中 ,,
222,98,Blu ,,非营运中 ,,
222,99,3 Italia ,Hutchison 3G ,营运中 ,,
J,,,,,,
牙买加 - JM,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
338,20,LIME ,Cable & Wireless ,非营运中 ,,
338,5,Digicel ,Digicel (Turks & Caicos) Limited ,营运中 ,,
338,50,Digicel ,Digicel (Jamaica) Limited ,营运中 ,,
338,70,Claro ,Oceanic Digital Jamaica Limited ,营运中 ,,
338,180,LIME ,Cable & Wireless ,营运中 ,,
,,,,,,
约旦 - JO,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
416,1,zain JO ,Jordan Mobile Telephone Services ,营运中 ,,
416,2,XPress Telecom ,,营运中 ,,
416,3,Umniah ,Umniah Mobile Company ,营运中 ,,
416,77,Orange ,Petra Jordanian Mobile Telecommunications Company (MobileCom) ,营运中 ,,
,,,,,,
日本 - JP,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
440,0,eMobile ,EMOBILE Limited ,营运中 ,,
440,1,NTT docomo ,NTT docomo ,营运中 ,,
440,2,NTT docomo ,NTT DoCoMo Kansai ,营运中 ,,
440,3,NTT docomo ,NTT DoCoMo Hokuriku ,营运中 ,,
440,4,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,6,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,7,KDDI ,KDDI Corporation ,营运中 ,,
440,8,KDDI ,KDDI Corporation ,营运中 ,,
440,9,NTT docomo ,NTT DoCoMo Kansai ,营运中 ,,
440,10,NTT docomo ,NTT DoCoMo Kansai ,营运中 ,,
440,11,NTT docomo ,NTT DoCoMo Tokai ,营运中 ,,
440,12,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,13,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,14,NTT docomo ,NTT DoCoMo Tohoku ,营运中 ,,
440,15,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,16,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,17,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,18,NTT docomo ,NTT DoCoMo Tokai ,营运中 ,,
440,19,NTT docomo ,NTT DoCoMo Hokkaido ,营运中 ,,
440,20,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,21,NTT docomo ,NTT DoCoMo ,营运中 ,,
440,22,NTT docomo ,NTT DoCoMo Kansai ,营运中 ,,
440,23,DoCoMo ,NTT DoCoMo Tokai ,营运中 ,,
440,24,DoCoMo ,NTT DoCoMo Chugoku ,营运中 ,,
440,25,DoCoMo ,NTT DoCoMo Hokkaido ,营运中 ,,
440,26,DoCoMo ,NTT DoCoMo Kyushu ,营运中 ,,
440,27,DoCoMo ,NTT DoCoMoTohoku ,营运中 ,,
440,28,DoCoMo ,NTT DoCoMo Shikoku ,营运中 ,,
440,29,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,30,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,31,DoCoMo ,NTT DoCoMo Kansai ,营运中 ,,
440,32,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,33,DoCoMo ,NTT DoCoMo Tokai ,营运中 ,,
440,34,DoCoMo ,NTT DoCoMo Kyushu ,营运中 ,,
440,35,DoCoMo ,NTT DoCoMo Kansai ,营运中 ,,
440,36,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,37,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,38,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,39,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,40,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,41,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,42,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,43,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,44,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,45,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,46,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,47,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,48,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,49,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,50,KDDI ,KDDI Corporation ,营运中 ,,
440,51,KDDI ,KDDI Corporation ,营运中 ,,
440,52,KDDI ,KDDI Corporation ,营运中 ,,
440,53,KDDI ,KDDI Corporation ,营运中 ,,
440,54,KDDI ,KDDI Corporation ,营运中 ,,
440,55,KDDI ,KDDI Corporation ,营运中 ,,
440,56,KDDI ,KDDI Corporation ,营运中 ,,
440,58,DoCoMo ,NTT DoCoMo Kansai ,营运中 ,,
440,60,DoCoMo ,NTT DoCoMo Kansai ,营运中 ,,
440,61,DoCoMo ,NTT DoCoMo Chugoku ,营运中 ,,
440,62,DoCoMo ,NTT DoCoMo Kyushu ,营运中 ,,
440,63,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,64,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,65,DoCoMo ,NTT DoCoMo Shikoku ,营运中 ,,
440,66,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,67,DoCoMo ,NTT DoCoMo Tohoku ,营运中 ,,
440,68,DoCoMo ,NTT DoCoMo Kyushu ,营运中 ,,
440,69,DoCoMo ,NTT DoCoMo ,营运中 ,,
440,70,au ,KDDI Corporation ,营运中 ,,
440,71,KDDI ,KDDI Corporation ,营运中 ,,
440,72,KDDI ,KDDI Corporation ,营运中 ,,
440,73,KDDI ,KDDI Corporation ,营运中 ,,
440,74,KDDI ,KDDI Corporation ,营运中 ,,
440,75,KDDI ,KDDI Corporation ,营运中 ,,
440,76,KDDI ,KDDI Corporation ,营运中 ,,
440,77,KDDI ,KDDI Corporation ,营运中 ,,
440,78,,Okinawa Cellular Telephone ,营运中 ,,
440,79,KDDI ,KDDI Corporation ,营运中 ,,
440,80,TU-KA ,TU-KA Cellular Tokyo ,非营运中 ,,
440,81,TU-KA ,TU-KA Cellular Tokyo ,非营运中 ,,
440,82,TU-KA ,TU-KA Phone Kansai ,非营运中 ,,
440,83,TU-KA ,TU-KA Cellular Tokai ,非营运中 ,,
440,84,TU-KA ,TU-KA Phone Kansai ,非营运中 ,,
440,85,TU-KA ,TU-KA Cellular Tokai ,非营运中 ,,
440,86,TU-KA ,TU-KA Cellular Tokyo ,非营运中 ,,
440,87,DoCoMo ,NTT DoCoMo Chugoku ,营运中 ,,
440,88,KDDI ,KDDI Corporation ,营运中 ,,
440,89,KDDI ,KDDI Corporation ,营运中 ,,
440,90,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,92,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,93,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,94,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,95,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,96,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,97,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,98,SoftBank ,SoftBank Mobile Corp ,营运中 ,,
440,99,DoCoMo ,NTT DoCoMo ,营运中 ,,
K,,,,,,
肯尼亚 - KE,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
639,2,Safaricom ,Safaricom Limited ,营运中 ,,
639,3,Airtel ,B Airtel ,营运中 ,,
639,5,yu ,Econet Wireless Kenya ,营运中 ,,
639,7,Orange Kenya ,Telkom Kenya ,营运中 ,,
,,,,,,
吉尔吉斯 - KG,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
437,1,Beeline ,Sky Mobile LLC ,营运中 ,,
437,3,Fonex ,Aktel Ltd ,营运中 ,,
437,5,MegaCom ,Alfa Telecom CJSC ,营运中 ,,
437,9,O! ,NurTelecom LLC ,营运中 ,,
,,,,,,
柬埔寨 - KH,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
456,1,Mobitel ,CamGSM ,营运中 ,,
456,2,hello ,Telekom Malaysia International (Cambodia) Co. Ltd ,营运中 ,,
456,3,,S Telecom ,计划/保留 ,,
456,4,qb ,Cambodia Advance Communications Co. Ltd ,营运中 ,,
456,5,Star-Cell ,APPLIFONE CO. LTD. ,营运中 ,,
456,6,Smart Mobile ,"Latelz Co., Ltd ",营运中 ,,
456,8,Metfone ,Viettel ,营运中 ,,
456,9,Beeline ,Sotelco Ltd. ,营运中 ,,
456,11,Seatel ,South East Asia Telecom Group ,营运中 ,,
456,18,Mfone ,Camshin / Shinawatra ,营运中 ,,
,,,,,,
基里巴斯 - KI,,,,,,
,,,,,,
MCC,MNC,品牌,运营商,状态,,
545,9,Kiribati Frigate,Telecom Services Kiribati Ltd,营运中,,
,,,,,,
科摩罗 - KM,,,,,,
,,,,,,
MCC,MNC,品牌,运营商,状态,,
654,1,,HURI - SNPT,营运中,,
,,,,,,
圣克里斯多福与尼维斯 - KN,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
356,50,Digicel ,,营运中 ,,
356,70,Chippie ,UTS ,营运中 ,,
356,110,,LIME ,营运中 ,,
,,,,,,
北朝鲜 - KP,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
467,192,Koryolink ,Cheo Technology Jv Company ,营运中 ,,
467,193,SunNet ,Korea Posts and Telecommunications Corporation ,营运中 ,,
,,,,,,
韩国 - KR,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
450,2,KT ,KT ,营运中 ,,
450,3,Power 017 ,"Shinsegi Telecom, Inc. ",非营运中 ,,
450,4,KT ,KT ,营运中 ,,
450,5,SKT ,SK Telecom ,营运中 ,,
450,6,LGU+ ,LG Telecom ,营运中 ,,
450,8,olleh ,KT ,营运中 ,,
,,,,,,
科威特 - KW,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
419,2,zain KW ,Zain Kuwait ,营运中 ,,
419,3,Wataniya ,National Mobile Telecommunications ,营运中 ,,
419,4,Viva ,Kuwait Telecommunication Company ,营运中 ,,
,,,,,,
开曼群岛 (英国) - KY,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
346,50,Digicel ,Digicel Cayman Ltd. ,营运中 ,,
346,140,LIME ,Cable & Wireless (Cayman Islands) Limited ,营运中 ,,
,,,,,,
哈萨克 - KZ,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
401,1,Beeline ,KaR-Tel LLP ,营运中 ,,
401,2,Kcell ,GSM Kazakhstan Ltd ,营运中 ,,
401,7,Dalacom ,,营运中 ,,
401,8,Kazakhtelecom ,,营运中 ,,
401,77,Mobile Telecom Service ,Mobile Telecom Service LLP ,营运中 ,,
L,,,,,,
老挝 - LA,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
457,1,LTC ,LaoTelecom ,营运中 ,,
457,2,ETL ,Enterprise of Telecommunications Lao ,营运中 ,,
457,3,Unitel ,"Star Telecom Co., Ltd ",营运中 ,,
457,8,Tigo ,Millicom Lao Co Ltd ,营运中 ,,
,,,,,,
黎巴嫩 - LB,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
415,1,Alfa ,MIC 1 ,营运中 ,,
415,3,mtc touch ,MIC 2 ,营运中 ,,
415,5,Ogero Mobile ,Ogero Telecom ,计划/保留 ,,
,,,,,,
圣卢西亚 - LC,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
358,50,Digicel ,,不明 ,,
358,110,,Cable & Wireless ,不明 ,,
,,,,,,
列支敦士登 - LI,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
295,1,Swisscom ,Swisscom Schweiz AG ,营运中 ,,
295,2,Orange ,Orange Liechtenstein AG ,营运中 ,,
295,4,Cubic Telecom ,Cubic Telecom AG ,营运中 ,,
295,5,FL1 ,Mobilkom Liechtenstein AG ,营运中 ,,
295,77,Alpmobil ,Alpcom AG ,营运中 ,,
,,,,,,
斯里兰卡 - LK,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
413,1,Mobitel ,Sri Lanka Telecom Mobitel ,营运中 ,,
413,2,Dialog ,Dialog Axiata ,营运中 ,,
413,3,Etisalat ,Emirates Telecommunication Corporation ,营运中 ,,
413,5,Airtel ,Bharti Airtel ,营运中 ,,
413,8,Hutch ,Hutchison Telecommunications Lanka ,营运中 ,,
,,,,,,
利比里亚 - LR,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
618,1,Lonestar Cell ,Lonestar Communications Corporation ,营运中 ,,
618,2,Libercell ,Atlantic Wireless (Liberia) Inc. ,营运中 ,,
618,4,Comium ,Comium Liberia ,营运中 ,,
618,7,Cellcom ,"Cellcom Telecommunications, Inc ",营运中 ,,
618,20,LIBTELCO ,Liberia Telecommunications Corporation ,营运中 ,,
,,,,,,
莱索托 - LS,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
651,1,Vodacom ,Vodacom Lesotho (Pty) Ltd ,营运中 ,,
651,2,,Econet Ezin-cel ,营运中 ,,
,,,,,,
立陶宛 - LT,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
246,1,Omnitel ,,营运中 ,,
246,2,BITE ,UAB Bité Lietuva ,营运中 ,,
246,3,Tele 2 ,,营运中 ,,
246,5,LitRail ,Lithuanian Railways ,营运中 ,,
246,6,Mediafon ,UAB Mediafon ,营运中 ,,
,,,,,,
卢森堡 - LU,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
270,1,LuxGSM ,P&T Luxembourg ,营运中 ,,
270,77,Tango ,Tango SA ,营运中 ,,
270,99,Orange ,Orange S.A. ,营运中 ,,
,,,,,,
拉脱维亚 - LV,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
247,1,LMT ,Latvian Mobile Telephone ,营运中 ,,
247,2,Tele2 ,Tele2 ,营运中 ,,
247,3,TRIATEL ,Telekom Baltija ,营运中 ,,
247,5,Bite ,Bite Latvija ,营运中 ,,
247,6,,Rigatta ,计划/保留 ,,
247,7,MTS ,Master Telecom ,营运中 ,,
247,8,IZZI ,IZZI ,营运中 ,,
247,9,Camel Mobile ,Camel Mobile ,营运中 ,,
,,,,,,
利比亚 - LY,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
606,0,Libyana ,Libyana ,营运中 ,,
606,1,Madar ,Al-Madar Al-Jadeed ,营运中 ,,
606,2,Al-Jeel Phone ,Al-Jeel Al-Jadeed ,营运中 ,,
606,3,Libya Phone ,Libya Telecom and Technology (LTT) ,营运中 ,,
606,6,Hatef Libya ,Hatef Libya ,营运中 ,,
M,,,,,,
摩洛哥 - MA,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
604,0,Méditel ,Medi Telecom ,营运中 ,,
604,1,IAM ,Ittissalat Al Maghrib (Maroc Telecom) ,营运中 ,,
604,2,INWI ,WANA - Groupe ONA ,营运中 ,,
,,,,,,
摩纳哥 - MC,,,,,,
,,,,,,
MCC,MNC,品牌,运营商,状态,,
212,1,Office des Telephones,Monaco Telecom,营运中,,
,,,,,,
摩尔多瓦 - MD,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
259,1,Orange ,Orange Moldova ,营运中 ,,
259,2,Moldcell ,,营运中 ,,
259,3,Unité ,Moldtelecom ,营运中 ,,
259,4,Eventis ,Eventis Telecom ,非营运中 ,,
259,5,Unité ,Moldtelecom ,营运中 ,,
259,99,Unité ,Moldtelecom ,营运中 ,,
,,,,,,
黑山共和国 - ME,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
297,1,Telenor ,Telenor Montenegro ,营运中 ,,
297,2,T-Mobile ,T-Mobile Montenegro LLC ,营运中 ,,
297,3,m:tel CG ,MTEL CG ,营运中 ,,
297,4,T-Mobile ,T-Mobile Montenegro ,营运中 ,,
,,,,,,
马达加斯加 - MG,,,,,,
,,,,,,
MCC ,MNC ,品牌 ,运营商 ,状态 ,,
646,1,Airtel ,Bharti Airtel ,营运中 ,,
646,2,Orange ,Orange Madagascar S.A. ,营运中 ,,
646,3,Sacel ,Sacel Madagascar S.A. ,营运中 ,,
